taxonomic lineage,TR2-64-1,WC-10-1,TR1-62-2,TR2-44-2,WC-30-2,TR1-52-2,TR1-42-2,TR2-24-2,WC-50-2,WC-40-2,WC-35-2,TR1-32-2,WC-20-2,TR2-34-2,Mel1-3,Mel1M-2,Mel2S-3,Mel3S-1,Ritt1-3,Ritt3-3,Ritt3M-3
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,13,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Bryobacterales;family.Bryobacteraceae;genus.Bryobacter,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Elev-16S-1166;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,0,7,0,0,46,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,3,0,11
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.NA;family.NA;genus.NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,151,0,0,0,348,245,121,0,87,0,34,219,291,652,0,0,6
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,55,0,0,0,18,265,33,0,82,0,0,0,24,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,78,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,104
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,11,0,0,0,0,31,0,0,12,0,0,9,33,4,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,20,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,15,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Solibacterales;family.Solibacteraceae;genus.Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,16,15,23,8,72,0,1663,269,299,0,204,0,1438,2688,1661,2171,56,163,842
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,1678,0,0,0,1078,24,481,0,209,0,24,280,960,1905,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,8,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,95,0,0,0,163,0,110,0,12,0,25,112,400,648,9,10,98
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1043,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,718,0,0,0,49,44,110,0,165,0,0,4,0,0,0,0,42
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,790,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,50,0,0,0,0,0,0,0,180,0,0,16,0,97,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,52,12,0,0,0,0,31,49,58,77,0,0,19
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,18,42,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Acidobacteriae;order.Subgroup_2;family.NA;genus.NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,233,0,0,153,11,0,0,35,0,0,0,26,356,247,19,6,0,237,793
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.45597;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,0,0,763,13,0,399,16,8,0,0,0,42,0,121,0,0,0,0,0,0,112
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,0,0,0,0,181,0,0,0,236,73,234,0,76,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.Blastocatella,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.Blastocatella,0,0,0,0,0,5,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Blastocatellales;family.Blastocatellaceae;genus.NA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Elev-16S-573;family.NA;genus.NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.NA;family.NA;genus.NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.Pyrinomonas,0,0,504,104,0,310,82,0,59,4,0,145,0,101,72,0,0,0,917,201,105
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,0,0,114,0,0,145,6,0,10,85,0,0,0,0,142,113,13,0,0,32,237
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,0,0,0,0,187,0,0,0,0,56,499,0,0,0,0,0,0,0,0,0,8
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.Pyrinomonas,277,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.Pyrinomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Blastocatellia;order.Pyrinomonadales;family.Pyrinomonadaceae;genus.RB41,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.FFCH5909;order.NA;family.NA;genus.NA,0,0,0,0,30,0,0,0,1072,1941,1211,0,595,0,157,293,218,233,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.FFCH5909;order.NA;family.NA;genus.NA,0,0,0,0,34,0,0,0,268,55,55,0,88,0,67,113,134,169,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.FFCH5909;order.NA;family.NA;genus.NA,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.FFCH5909;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.FFCH5909;order.NA;family.NA;genus.NA,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,336,0,0,0,597,194,249,0,538,0,3,82,296,115,0,0,4
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,83,0,52,37,1465,750,0,4,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,537,0,0,0,118,0,57,0,173,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,282,0,0,0,0,0,11,0,55,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,4
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Holophagae;order.Subgroup_7;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Vicinamibacteria;order.Vicinamibacterales;family.NA;genus.NA,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Vicinamibacteria;order.Vicinamibacterales;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,3,0,85,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Acidobacteriota;class.Vicinamibacteria;order.Vicinamibacterales;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,857,0,0,0,523,365,562,0,167,0,162,440,517,778,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,28,0,0,0,17,1013,839,0,401,0,93,114,147,189,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,148,499,0,41,580,422,0,89,11,120,0,385,0,0,0,0,0,0,10
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,66,0,0,0,58,11,0,0,16,0,0,0,397,1014,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,559,0,0,0,0,0,0,0,78,0,0,0,0,60,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,105,44,0,8,0,29,0,4,0,181,0,164,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,12,0,0,150,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,6,0,0,0,0,0,0,0,0,0,27,18,0,0,0,25,82
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,30,47,25,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,24,0,0,60,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,70,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,44,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,50,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,29,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,21,0,0,0,0,8,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Actinobacteriota;class.Acidimicrobiia;order.IMCC26256;family.NA;genus.NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
